BuildID,BuildType,FrameID,MotorID,PropellerID,ESCID,BatteryID,FlightControllerID,CompatibilityStatus,RecommendedUse
BLD-0973,Mapping UAV Build,FRM-0319,MTR-0033,PROP-0295,ESC-0225,BAT-0090,FC-0368,Compatible,Mapping / Survey
BLD-0974,5in Freestyle Build,FRM-0495,MTR-0216,PROP-0114,ESC-0163,BAT-0174,FC-0006,Compatible,Mapping / Survey
BLD-0975,Micro Whoop Build,FRM-0429,MTR-0199,PROP-0257,ESC-0257,BAT-0197,FC-0099,Compatible,Freestyle FPV
BLD-0976,Mapping UAV Build,FRM-0262,MTR-0079,PROP-0186,ESC-0132,BAT-0289,FC-0031,Compatible,Freestyle FPV
BLD-0977,Agriculture Scout Build,FRM-0173,MTR-0246,PROP-0191,ESC-0240,BAT-0108,FC-0024,Compatible,Long Range FPV
BLD-0978,3in Cinewhoop Build,FRM-0125,MTR-0013,PROP-0020,ESC-0005,BAT-0299,FC-0017,Compatible,Agriculture Monitoring
BLD-0979,7in Long Range Build,FRM-0381,MTR-0142,PROP-0144,ESC-0004,BAT-0284,FC-0365,Compatible,Freestyle FPV
BLD-0980,Racing Build,FRM-0298,MTR-0222,PROP-0057,ESC-0015,BAT-0107,FC-0010,Compatible,Long Range FPV
BLD-0981,Agriculture Scout Build,FRM-0498,MTR-0486,PROP-0140,ESC-0245,BAT-0215,FC-0048,Compatible,Agriculture Monitoring
BLD-0982,Agriculture Scout Build,FRM-0021,MTR-0249,PROP-0013,ESC-0133,BAT-0133,FC-0377,Compatible,Cinematic FPV
BLD-0983,Racing Build,FRM-0434,MTR-0227,PROP-0100,ESC-0287,BAT-0037,FC-0326,Compatible,Freestyle FPV
BLD-0984,7in Long Range Build,FRM-0108,MTR-0348,PROP-0027,ESC-0086,BAT-0246,FC-0079,Compatible,Cinematic FPV
BLD-0985,5in Freestyle Build,FRM-0030,MTR-0317,PROP-0048,ESC-0144,BAT-0093,FC-0038,Compatible,Mapping / Survey
BLD-0986,Agriculture Scout Build,FRM-0375,MTR-0475,PROP-0176,ESC-0235,BAT-0116,FC-0309,Compatible,Mapping / Survey
BLD-0987,Micro Whoop Build,FRM-0301,MTR-0123,PROP-0153,ESC-0213,BAT-0300,FC-0310,Compatible,Long Range FPV
BLD-0988,Mapping UAV Build,FRM-0139,MTR-0239,PROP-0036,ESC-0017,BAT-0202,FC-0220,Compatible,Long Range FPV
BLD-0989,Agriculture Scout Build,FRM-0257,MTR-0175,PROP-0023,ESC-0052,BAT-0047,FC-0127,Compatible,Agriculture Monitoring
BLD-0990,Agriculture Scout Build,FRM-0089,MTR-0285,PROP-0244,ESC-0120,BAT-0085,FC-0130,Compatible,Racing FPV
BLD-0991,Mapping UAV Build,FRM-0169,MTR-0494,PROP-0182,ESC-0271,BAT-0248,FC-0027,Compatible,Racing FPV
BLD-0992,Mapping UAV Build,FRM-0475,MTR-0116,PROP-0053,ESC-0295,BAT-0220,FC-0163,Compatible,Cinematic FPV
BLD-0993,Mapping UAV Build,FRM-0470,MTR-0382,PROP-0052,ESC-0286,BAT-0075,FC-0359,Compatible,Freestyle FPV
BLD-0994,3in Cinewhoop Build,FRM-0125,MTR-0431,PROP-0251,ESC-0282,BAT-0145,FC-0199,Compatible,Freestyle FPV
BLD-0995,5in Freestyle Build,FRM-0320,MTR-0013,PROP-0154,ESC-0161,BAT-0048,FC-0150,Compatible,Mapping / Survey
BLD-0996,Micro Whoop Build,FRM-0096,MTR-0311,PROP-0078,ESC-0289,BAT-0049,FC-0080,Compatible,Cinematic FPV
BLD-0997,5in Freestyle Build,FRM-0305,MTR-0097,PROP-0213,ESC-0150,BAT-0138,FC-0241,Compatible,Cinematic FPV
BLD-0998,Agriculture Scout Build,FRM-0457,MTR-0415,PROP-0044,ESC-0018,BAT-0231,FC-0193,Compatible,Long Range FPV
BLD-0999,7in Long Range Build,FRM-0023,MTR-0023,PROP-0063,ESC-0252,BAT-0050,FC-0217,Compatible,Agriculture Monitoring
BLD-1000,Mapping UAV Build,FRM-0208,MTR-0204,PROP-0185,ESC-0206,BAT-0271,FC-0289,Compatible,Mapping / Survey
BLD-1001,Agriculture Scout Build,FRM-0144,MTR-0377,PROP-0137,ESC-0127,BAT-0176,FC-0193,Compatible,Cinematic FPV
BLD-1002,Racing Build,FRM-0351,MTR-0057,PROP-0227,ESC-0081,BAT-0084,FC-0058,Compatible,Long Range FPV
BLD-1003,Racing Build,FRM-0003,MTR-0246,PROP-0101,ESC-0039,BAT-0059,FC-0241,Compatible,Cinematic FPV
BLD-1004,3in Cinewhoop Build,FRM-0009,MTR-0106,PROP-0148,ESC-0166,BAT-0159,FC-0350,Compatible,Cinematic FPV
BLD-1005,Agriculture Scout Build,FRM-0010,MTR-0415,PROP-0236,ESC-0009,BAT-0204,FC-0135,Compatible,Mapping / Survey
BLD-1006,5in Freestyle Build,FRM-0185,MTR-0066,PROP-0284,ESC-0074,BAT-0091,FC-0237,Compatible,Cinematic FPV
BLD-1007,Mapping UAV Build,FRM-0004,MTR-0181,PROP-0058,ESC-0106,BAT-0149,FC-0107,Compatible,Mapping / Survey
BLD-1008,Agriculture Scout Build,FRM-0449,MTR-0484,PROP-0255,ESC-0080,BAT-0123,FC-0144,Compatible,Mapping / Survey
BLD-1009,Micro Whoop Build,FRM-0022,MTR-0422,PROP-0231,ESC-0081,BAT-0285,FC-0044,Compatible,Cinematic FPV
BLD-1010,Agriculture Scout Build,FRM-0257,MTR-0168,PROP-0154,ESC-0241,BAT-0222,FC-0224,Compatible,Agriculture Monitoring
BLD-1011,Mapping UAV Build,FRM-0350,MTR-0320,PROP-0231,ESC-0259,BAT-0231,FC-0298,Compatible,Mapping / Survey
BLD-1012,3in Cinewhoop Build,FRM-0304,MTR-0388,PROP-0253,ESC-0083,BAT-0123,FC-0220,Compatible,Mapping / Survey
BLD-1013,Racing Build,FRM-0317,MTR-0121,PROP-0205,ESC-0138,BAT-0300,FC-0166,Compatible,Agriculture Monitoring
BLD-1014,Racing Build,FRM-0146,MTR-0309,PROP-0221,ESC-0152,BAT-0202,FC-0343,Compatible,Freestyle FPV
BLD-1015,Agriculture Scout Build,FRM-0185,MTR-0043,PROP-0273,ESC-0258,BAT-0082,FC-0157,Compatible,Agriculture Monitoring
BLD-1016,Mapping UAV Build,FRM-0347,MTR-0330,PROP-0208,ESC-0031,BAT-0052,FC-0022,Compatible,Racing FPV
BLD-1017,Mapping UAV Build,FRM-0189,MTR-0245,PROP-0260,ESC-0096,BAT-0245,FC-0283,Compatible,Mapping / Survey
BLD-1018,Agriculture Scout Build,FRM-0155,MTR-0037,PROP-0275,ESC-0293,BAT-0176,FC-0102,Compatible,Agriculture Monitoring
BLD-1019,Agriculture Scout Build,FRM-0488,MTR-0090,PROP-0253,ESC-0167,BAT-0180,FC-0334,Compatible,Freestyle FPV
BLD-1020,Mapping UAV Build,FRM-0120,MTR-0412,PROP-0109,ESC-0059,BAT-0280,FC-0371,Compatible,Agriculture Monitoring
BLD-1021,7in Long Range Build,FRM-0343,MTR-0160,PROP-0037,ESC-0122,BAT-0197,FC-0150,Compatible,Freestyle FPV
BLD-1022,Micro Whoop Build,FRM-0305,MTR-0136,PROP-0246,ESC-0163,BAT-0161,FC-0089,Compatible,Mapping / Survey
BLD-1023,Agriculture Scout Build,FRM-0261,MTR-0365,PROP-0288,ESC-0249,BAT-0126,FC-0052,Compatible,Cinematic FPV
BLD-1024,Racing Build,FRM-0385,MTR-0093,PROP-0227,ESC-0236,BAT-0140,FC-0245,Compatible,Agriculture Monitoring
BLD-1025,Agriculture Scout Build,FRM-0089,MTR-0168,PROP-0118,ESC-0013,BAT-0172,FC-0191,Compatible,Agriculture Monitoring
BLD-1026,7in Long Range Build,FRM-0316,MTR-0471,PROP-0208,ESC-0190,BAT-0235,FC-0145,Compatible,Freestyle FPV
BLD-1027,Mapping UAV Build,FRM-0495,MTR-0478,PROP-0170,ESC-0230,BAT-0212,FC-0078,Compatible,Agriculture Monitoring
BLD-1028,7in Long Range Build,FRM-0361,MTR-0377,PROP-0045,ESC-0177,BAT-0049,FC-0187,Compatible,Freestyle FPV
BLD-1029,Mapping UAV Build,FRM-0437,MTR-0163,PROP-0242,ESC-0223,BAT-0060,FC-0024,Compatible,Racing FPV
BLD-1030,7in Long Range Build,FRM-0272,MTR-0314,PROP-0225,ESC-0202,BAT-0079,FC-0298,Compatible,Long Range FPV
BLD-1031,Mapping UAV Build,FRM-0477,MTR-0449,PROP-0219,ESC-0112,BAT-0142,FC-0323,Compatible,Agriculture Monitoring
BLD-1032,5in Freestyle Build,FRM-0096,MTR-0163,PROP-0298,ESC-0015,BAT-0121,FC-0123,Compatible,Racing FPV
BLD-1033,Micro Whoop Build,FRM-0314,MTR-0091,PROP-0035,ESC-0050,BAT-0266,FC-0144,Compatible,Freestyle FPV
BLD-1034,Mapping UAV Build,FRM-0479,MTR-0123,PROP-0082,ESC-0069,BAT-0167,FC-0045,Compatible,Long Range FPV
BLD-1035,Racing Build,FRM-0495,MTR-0480,PROP-0285,ESC-0274,BAT-0220,FC-0207,Compatible,Long Range FPV
BLD-1036,Racing Build,FRM-0259,MTR-0281,PROP-0168,ESC-0266,BAT-0204,FC-0041,Compatible,Freestyle FPV
BLD-1037,Racing Build,FRM-0419,MTR-0351,PROP-0124,ESC-0011,BAT-0120,FC-0283,Compatible,Cinematic FPV
BLD-1038,3in Cinewhoop Build,FRM-0207,MTR-0400,PROP-0116,ESC-0155,BAT-0016,FC-0115,Compatible,Freestyle FPV
BLD-1039,5in Freestyle Build,FRM-0274,MTR-0143,PROP-0013,ESC-0297,BAT-0139,FC-0305,Compatible,Long Range FPV
BLD-1040,Agriculture Scout Build,FRM-0395,MTR-0034,PROP-0270,ESC-0229,BAT-0112,FC-0118,Compatible,Cinematic FPV
BLD-1041,Racing Build,FRM-0046,MTR-0256,PROP-0204,ESC-0194,BAT-0235,FC-0199,Compatible,Cinematic FPV
BLD-1042,Agriculture Scout Build,FRM-0378,MTR-0364,PROP-0112,ESC-0032,BAT-0166,FC-0074,Compatible,Racing FPV
BLD-1043,3in Cinewhoop Build,FRM-0184,MTR-0217,PROP-0094,ESC-0241,BAT-0112,FC-0004,Compatible,Cinematic FPV
BLD-1044,Racing Build,FRM-0191,MTR-0495,PROP-0206,ESC-0288,BAT-0167,FC-0092,Compatible,Long Range FPV
BLD-1045,5in Freestyle Build,FRM-0347,MTR-0381,PROP-0007,ESC-0281,BAT-0046,FC-0256,Compatible,Cinematic FPV
BLD-1046,3in Cinewhoop Build,FRM-0001,MTR-0201,PROP-0177,ESC-0022,BAT-0300,FC-0296,Compatible,Mapping / Survey
BLD-1047,3in Cinewhoop Build,FRM-0216,MTR-0292,PROP-0152,ESC-0114,BAT-0148,FC-0225,Compatible,Long Range FPV
BLD-1048,Mapping UAV Build,FRM-0353,MTR-0020,PROP-0298,ESC-0148,BAT-0028,FC-0368,Compatible,Long Range FPV
BLD-1049,Racing Build,FRM-0397,MTR-0450,PROP-0125,ESC-0103,BAT-0032,FC-0272,Compatible,Long Range FPV
BLD-1050,3in Cinewhoop Build,FRM-0266,MTR-0166,PROP-0225,ESC-0270,BAT-0244,FC-0262,Compatible,Cinematic FPV
BLD-1051,Micro Whoop Build,FRM-0254,MTR-0323,PROP-0074,ESC-0234,BAT-0241,FC-0290,Compatible,Racing FPV
BLD-1052,Mapping UAV Build,FRM-0350,MTR-0437,PROP-0262,ESC-0260,BAT-0225,FC-0206,Compatible,Long Range FPV
BLD-1053,Mapping UAV Build,FRM-0435,MTR-0329,PROP-0124,ESC-0268,BAT-0121,FC-0023,Compatible,Freestyle FPV
BLD-1054,3in Cinewhoop Build,FRM-0319,MTR-0390,PROP-0130,ESC-0097,BAT-0210,FC-0095,Compatible,Long Range FPV
BLD-1055,Mapping UAV Build,FRM-0071,MTR-0267,PROP-0009,ESC-0028,BAT-0243,FC-0089,Compatible,Long Range FPV
BLD-1056,Mapping UAV Build,FRM-0448,MTR-0485,PROP-0131,ESC-0107,BAT-0069,FC-0077,Compatible,Mapping / Survey
BLD-1057,Agriculture Scout Build,FRM-0340,MTR-0036,PROP-0221,ESC-0053,BAT-0029,FC-0101,Compatible,Cinematic FPV
BLD-1058,3in Cinewhoop Build,FRM-0346,MTR-0211,PROP-0144,ESC-0002,BAT-0251,FC-0197,Compatible,Agriculture Monitoring
BLD-1059,Agriculture Scout Build,FRM-0003,MTR-0295,PROP-0052,ESC-0273,BAT-0158,FC-0040,Compatible,Agriculture Monitoring
BLD-1060,Micro Whoop Build,FRM-0287,MTR-0207,PROP-0294,ESC-0042,BAT-0143,FC-0359,Compatible,Racing FPV
BLD-1061,Agriculture Scout Build,FRM-0334,MTR-0468,PROP-0079,ESC-0079,BAT-0249,FC-0362,Compatible,Mapping / Survey
BLD-1062,Agriculture Scout Build,FRM-0116,MTR-0445,PROP-0251,ESC-0232,BAT-0246,FC-0131,Compatible,Agriculture Monitoring
BLD-1063,5in Freestyle Build,FRM-0479,MTR-0368,PROP-0178,ESC-0145,BAT-0209,FC-0310,Compatible,Long Range FPV
BLD-1064,7in Long Range Build,FRM-0324,MTR-0176,PROP-0244,ESC-0176,BAT-0171,FC-0207,Compatible,Agriculture Monitoring
BLD-1065,5in Freestyle Build,FRM-0321,MTR-0312,PROP-0210,ESC-0077,BAT-0231,FC-0216,Compatible,Freestyle FPV
BLD-1066,Racing Build,FRM-0493,MTR-0373,PROP-0203,ESC-0058,BAT-0245,FC-0123,Compatible,Cinematic FPV
BLD-1067,Mapping UAV Build,FRM-0162,MTR-0214,PROP-0141,ESC-0214,BAT-0055,FC-0140,Compatible,Racing FPV
BLD-1068,7in Long Range Build,FRM-0113,MTR-0102,PROP-0053,ESC-0149,BAT-0120,FC-0246,Compatible,Racing FPV
BLD-1069,7in Long Range Build,FRM-0314,MTR-0189,PROP-0009,ESC-0235,BAT-0236,FC-0210,Compatible,Racing FPV
BLD-1070,5in Freestyle Build,FRM-0267,MTR-0489,PROP-0207,ESC-0209,BAT-0300,FC-0246,Compatible,Freestyle FPV
BLD-1071,Micro Whoop Build,FRM-0004,MTR-0142,PROP-0021,ESC-0128,BAT-0010,FC-0084,Compatible,Racing FPV
BLD-1072,Racing Build,FRM-0342,MTR-0316,PROP-0229,ESC-0084,BAT-0131,FC-0069,Compatible,Long Range FPV
BLD-1073,Mapping UAV Build,FRM-0326,MTR-0109,PROP-0165,ESC-0060,BAT-0269,FC-0289,Compatible,Freestyle FPV
BLD-1074,3in Cinewhoop Build,FRM-0075,MTR-0377,PROP-0224,ESC-0289,BAT-0224,FC-0210,Compatible,Freestyle FPV
BLD-1075,Mapping UAV Build,FRM-0329,MTR-0160,PROP-0138,ESC-0289,BAT-0252,FC-0028,Compatible,Racing FPV
BLD-1076,7in Long Range Build,FRM-0126,MTR-0198,PROP-0194,ESC-0282,BAT-0073,FC-0266,Compatible,Long Range FPV
BLD-1077,5in Freestyle Build,FRM-0127,MTR-0443,PROP-0153,ESC-0258,BAT-0147,FC-0352,Compatible,Long Range FPV
BLD-1078,Agriculture Scout Build,FRM-0038,MTR-0169,PROP-0106,ESC-0116,BAT-0232,FC-0237,Compatible,Agriculture Monitoring
BLD-1079,Racing Build,FRM-0178,MTR-0303,PROP-0259,ESC-0298,BAT-0173,FC-0082,Compatible,Freestyle FPV
BLD-1080,5in Freestyle Build,FRM-0283,MTR-0322,PROP-0028,ESC-0057,BAT-0038,FC-0369,Compatible,Mapping / Survey
BLD-1081,Agriculture Scout Build,FRM-0369,MTR-0164,PROP-0271,ESC-0147,BAT-0270,FC-0080,Compatible,Racing FPV
BLD-1082,Racing Build,FRM-0411,MTR-0155,PROP-0072,ESC-0025,BAT-0163,FC-0300,Compatible,Mapping / Survey
BLD-1083,3in Cinewhoop Build,FRM-0415,MTR-0149,PROP-0181,ESC-0238,BAT-0118,FC-0371,Compatible,Long Range FPV
BLD-1084,Mapping UAV Build,FRM-0122,MTR-0489,PROP-0091,ESC-0223,BAT-0112,FC-0345,Compatible,Cinematic FPV
BLD-1085,Racing Build,FRM-0445,MTR-0423,PROP-0018,ESC-0045,BAT-0140,FC-0242,Compatible,Cinematic FPV
BLD-1086,7in Long Range Build,FRM-0272,MTR-0382,PROP-0071,ESC-0072,BAT-0239,FC-0318,Compatible,Mapping / Survey
BLD-1087,7in Long Range Build,FRM-0218,MTR-0310,PROP-0201,ESC-0070,BAT-0161,FC-0326,Compatible,Racing FPV
BLD-1088,5in Freestyle Build,FRM-0250,MTR-0410,PROP-0037,ESC-0202,BAT-0146,FC-0375,Compatible,Long Range FPV
BLD-1089,Mapping UAV Build,FRM-0144,MTR-0334,PROP-0271,ESC-0177,BAT-0113,FC-0281,Compatible,Cinematic FPV
BLD-1090,Agriculture Scout Build,FRM-0470,MTR-0369,PROP-0118,ESC-0246,BAT-0184,FC-0043,Compatible,Freestyle FPV
BLD-1091,5in Freestyle Build,FRM-0438,MTR-0284,PROP-0121,ESC-0242,BAT-0027,FC-0332,Compatible,Cinematic FPV
BLD-1092,Racing Build,FRM-0130,MTR-0495,PROP-0249,ESC-0260,BAT-0254,FC-0068,Compatible,Freestyle FPV
BLD-1093,7in Long Range Build,FRM-0087,MTR-0344,PROP-0157,ESC-0166,BAT-0151,FC-0185,Compatible,Cinematic FPV
BLD-1094,Mapping UAV Build,FRM-0396,MTR-0133,PROP-0005,ESC-0031,BAT-0266,FC-0183,Compatible,Racing FPV
BLD-1095,Mapping UAV Build,FRM-0412,MTR-0282,PROP-0063,ESC-0298,BAT-0104,FC-0221,Compatible,Freestyle FPV
BLD-1096,3in Cinewhoop Build,FRM-0128,MTR-0151,PROP-0204,ESC-0206,BAT-0175,FC-0297,Compatible,Cinematic FPV
BLD-1097,Micro Whoop Build,FRM-0176,MTR-0478,PROP-0228,ESC-0219,BAT-0212,FC-0103,Compatible,Agriculture Monitoring
BLD-1098,Mapping UAV Build,FRM-0068,MTR-0380,PROP-0064,ESC-0095,BAT-0026,FC-0275,Compatible,Long Range FPV
BLD-1099,5in Freestyle Build,FRM-0181,MTR-0381,PROP-0071,ESC-0052,BAT-0262,FC-0174,Compatible,Cinematic FPV
BLD-1100,Micro Whoop Build,FRM-0143,MTR-0065,PROP-0057,ESC-0014,BAT-0042,FC-0279,Compatible,Freestyle FPV
BLD-1101,Mapping UAV Build,FRM-0128,MTR-0402,PROP-0228,ESC-0189,BAT-0270,FC-0357,Compatible,Mapping / Survey
BLD-1102,Racing Build,FRM-0451,MTR-0196,PROP-0126,ESC-0300,BAT-0299,FC-0320,Compatible,Agriculture Monitoring
BLD-1103,Micro Whoop Build,FRM-0051,MTR-0015,PROP-0094,ESC-0056,BAT-0257,FC-0025,Compatible,Freestyle FPV
BLD-1104,Mapping UAV Build,FRM-0048,MTR-0355,PROP-0109,ESC-0213,BAT-0016,FC-0244,Compatible,Cinematic FPV
BLD-1105,Mapping UAV Build,FRM-0160,MTR-0393,PROP-0202,ESC-0015,BAT-0075,FC-0184,Compatible,Long Range FPV
BLD-1106,Agriculture Scout Build,FRM-0399,MTR-0199,PROP-0257,ESC-0244,BAT-0262,FC-0325,Compatible,Racing FPV
BLD-1107,Agriculture Scout Build,FRM-0229,MTR-0412,PROP-0118,ESC-0172,BAT-0298,FC-0166,Compatible,Cinematic FPV
BLD-1108,5in Freestyle Build,FRM-0155,MTR-0453,PROP-0070,ESC-0180,BAT-0145,FC-0340,Compatible,Freestyle FPV
BLD-1109,Mapping UAV Build,FRM-0284,MTR-0274,PROP-0023,ESC-0264,BAT-0269,FC-0159,Compatible,Freestyle FPV
BLD-1110,Racing Build,FRM-0451,MTR-0071,PROP-0296,ESC-0216,BAT-0159,FC-0145,Compatible,Agriculture Monitoring
BLD-1111,Mapping UAV Build,FRM-0012,MTR-0376,PROP-0133,ESC-0244,BAT-0143,FC-0042,Compatible,Long Range FPV
BLD-1112,3in Cinewhoop Build,FRM-0465,MTR-0374,PROP-0258,ESC-0292,BAT-0049,FC-0349,Compatible,Mapping / Survey
BLD-1113,7in Long Range Build,FRM-0300,MTR-0407,PROP-0284,ESC-0014,BAT-0048,FC-0020,Compatible,Long Range FPV
BLD-1114,Micro Whoop Build,FRM-0227,MTR-0487,PROP-0238,ESC-0066,BAT-0020,FC-0360,Compatible,Agriculture Monitoring
BLD-1115,Mapping UAV Build,FRM-0009,MTR-0315,PROP-0009,ESC-0127,BAT-0073,FC-0083,Compatible,Long Range FPV
BLD-1116,7in Long Range Build,FRM-0009,MTR-0164,PROP-0065,ESC-0124,BAT-0204,FC-0219,Compatible,Racing FPV
BLD-1117,Agriculture Scout Build,FRM-0071,MTR-0240,PROP-0214,ESC-0195,BAT-0066,FC-0264,Compatible,Mapping / Survey
BLD-1118,Racing Build,FRM-0054,MTR-0139,PROP-0239,ESC-0042,BAT-0142,FC-0166,Compatible,Mapping / Survey
BLD-1119,Racing Build,FRM-0293,MTR-0165,PROP-0122,ESC-0279,BAT-0184,FC-0352,Compatible,Racing FPV
BLD-1120,3in Cinewhoop Build,FRM-0277,MTR-0287,PROP-0038,ESC-0291,BAT-0200,FC-0122,Compatible,Mapping / Survey
BLD-1121,Racing Build,FRM-0358,MTR-0342,PROP-0257,ESC-0147,BAT-0289,FC-0036,Compatible,Mapping / Survey
BLD-1122,3in Cinewhoop Build,FRM-0250,MTR-0017,PROP-0103,ESC-0191,BAT-0184,FC-0041,Compatible,Freestyle FPV
BLD-1123,5in Freestyle Build,FRM-0422,MTR-0182,PROP-0085,ESC-0111,BAT-0273,FC-0078,Compatible,Freestyle FPV
BLD-1124,7in Long Range Build,FRM-0058,MTR-0406,PROP-0169,ESC-0088,BAT-0013,FC-0257,Compatible,Long Range FPV
BLD-1125,Racing Build,FRM-0438,MTR-0203,PROP-0142,ESC-0240,BAT-0051,FC-0021,Compatible,Cinematic FPV
BLD-1126,Micro Whoop Build,FRM-0473,MTR-0012,PROP-0087,ESC-0233,BAT-0095,FC-0371,Compatible,Long Range FPV
BLD-1127,Mapping UAV Build,FRM-0208,MTR-0393,PROP-0260,ESC-0158,BAT-0294,FC-0217,Compatible,Cinematic FPV
BLD-1128,Racing Build,FRM-0168,MTR-0290,PROP-0003,ESC-0040,BAT-0236,FC-0235,Compatible,Long Range FPV
BLD-1129,Micro Whoop Build,FRM-0423,MTR-0028,PROP-0278,ESC-0204,BAT-0173,FC-0209,Compatible,Agriculture Monitoring
BLD-1130,Mapping UAV Build,FRM-0185,MTR-0446,PROP-0244,ESC-0254,BAT-0081,FC-0085,Compatible,Racing FPV
BLD-1131,7in Long Range Build,FRM-0346,MTR-0037,PROP-0041,ESC-0040,BAT-0186,FC-0113,Compatible,Freestyle FPV
BLD-1132,Mapping UAV Build,FRM-0307,MTR-0456,PROP-0110,ESC-0205,BAT-0050,FC-0076,Compatible,Agriculture Monitoring
BLD-1133,Racing Build,FRM-0095,MTR-0051,PROP-0272,ESC-0154,BAT-0259,FC-0161,Compatible,Long Range FPV
BLD-1134,7in Long Range Build,FRM-0043,MTR-0223,PROP-0197,ESC-0299,BAT-0223,FC-0228,Compatible,Racing FPV
BLD-1135,7in Long Range Build,FRM-0486,MTR-0488,PROP-0258,ESC-0174,BAT-0089,FC-0379,Compatible,Freestyle FPV
BLD-1136,7in Long Range Build,FRM-0203,MTR-0215,PROP-0147,ESC-0212,BAT-0270,FC-0156,Compatible,Cinematic FPV
BLD-1137,Mapping UAV Build,FRM-0362,MTR-0126,PROP-0189,ESC-0265,BAT-0007,FC-0048,Compatible,Agriculture Monitoring
BLD-1138,Mapping UAV Build,FRM-0332,MTR-0447,PROP-0120,ESC-0143,BAT-0103,FC-0265,Compatible,Agriculture Monitoring
BLD-1139,Micro Whoop Build,FRM-0320,MTR-0131,PROP-0096,ESC-0026,BAT-0078,FC-0033,Compatible,Mapping / Survey
BLD-1140,3in Cinewhoop Build,FRM-0039,MTR-0004,PROP-0290,ESC-0059,BAT-0173,FC-0340,Compatible,Freestyle FPV
BLD-1141,Racing Build,FRM-0400,MTR-0095,PROP-0052,ESC-0254,BAT-0215,FC-0302,Compatible,Mapping / Survey
BLD-1142,Micro Whoop Build,FRM-0318,MTR-0242,PROP-0077,ESC-0221,BAT-0291,FC-0354,Compatible,Racing FPV
BLD-1143,Agriculture Scout Build,FRM-0133,MTR-0378,PROP-0015,ESC-0111,BAT-0290,FC-0356,Compatible,Mapping / Survey
BLD-1144,Racing Build,FRM-0491,MTR-0072,PROP-0203,ESC-0264,BAT-0188,FC-0261,Compatible,Agriculture Monitoring
BLD-1145,5in Freestyle Build,FRM-0177,MTR-0077,PROP-0125,ESC-0159,BAT-0080,FC-0065,Compatible,Cinematic FPV
BLD-1146,Mapping UAV Build,FRM-0431,MTR-0153,PROP-0130,ESC-0173,BAT-0029,FC-0077,Compatible,Cinematic FPV
BLD-1147,3in Cinewhoop Build,FRM-0494,MTR-0299,PROP-0129,ESC-0139,BAT-0207,FC-0130,Compatible,Cinematic FPV
BLD-1148,Racing Build,FRM-0167,MTR-0419,PROP-0230,ESC-0107,BAT-0046,FC-0203,Compatible,Long Range FPV
BLD-1149,Mapping UAV Build,FRM-0329,MTR-0318,PROP-0184,ESC-0283,BAT-0084,FC-0072,Compatible,Cinematic FPV
BLD-1150,3in Cinewhoop Build,FRM-0100,MTR-0311,PROP-0111,ESC-0267,BAT-0077,FC-0019,Compatible,Freestyle FPV
BLD-1151,7in Long Range Build,FRM-0201,MTR-0092,PROP-0050,ESC-0018,BAT-0146,FC-0166,Compatible,Agriculture Monitoring
BLD-1152,Mapping UAV Build,FRM-0388,MTR-0149,PROP-0271,ESC-0298,BAT-0225,FC-0088,Compatible,Agriculture Monitoring
BLD-1153,Mapping UAV Build,FRM-0201,MTR-0107,PROP-0240,ESC-0151,BAT-0071,FC-0014,Compatible,Agriculture Monitoring
BLD-1154,Agriculture Scout Build,FRM-0105,MTR-0453,PROP-0087,ESC-0155,BAT-0227,FC-0124,Compatible,Agriculture Monitoring
BLD-1155,Micro Whoop Build,FRM-0357,MTR-0070,PROP-0089,ESC-0099,BAT-0147,FC-0030,Compatible,Mapping / Survey
BLD-1156,3in Cinewhoop Build,FRM-0005,MTR-0344,PROP-0007,ESC-0207,BAT-0095,FC-0015,Compatible,Agriculture Monitoring
BLD-1157,Agriculture Scout Build,FRM-0077,MTR-0236,PROP-0163,ESC-0092,BAT-0284,FC-0036,Compatible,Cinematic FPV
BLD-1158,5in Freestyle Build,FRM-0180,MTR-0349,PROP-0220,ESC-0164,BAT-0007,FC-0268,Compatible,Freestyle FPV
BLD-1159,Micro Whoop Build,FRM-0093,MTR-0096,PROP-0295,ESC-0238,BAT-0068,FC-0339,Compatible,Freestyle FPV
BLD-1160,7in Long Range Build,FRM-0427,MTR-0088,PROP-0097,ESC-0090,BAT-0180,FC-0223,Compatible,Long Range FPV
BLD-1161,Racing Build,FRM-0102,MTR-0446,PROP-0192,ESC-0124,BAT-0068,FC-0352,Compatible,Mapping / Survey
BLD-1162,3in Cinewhoop Build,FRM-0486,MTR-0134,PROP-0219,ESC-0162,BAT-0042,FC-0214,Compatible,Racing FPV
BLD-1163,7in Long Range Build,FRM-0469,MTR-0090,PROP-0220,ESC-0062,BAT-0079,FC-0353,Compatible,Agriculture Monitoring
BLD-1164,5in Freestyle Build,FRM-0371,MTR-0141,PROP-0185,ESC-0019,BAT-0216,FC-0365,Compatible,Freestyle FPV
BLD-1165,7in Long Range Build,FRM-0224,MTR-0474,PROP-0271,ESC-0102,BAT-0215,FC-0209,Compatible,Mapping / Survey
BLD-1166,Agriculture Scout Build,FRM-0351,MTR-0058,PROP-0161,ESC-0203,BAT-0288,FC-0093,Compatible,Cinematic FPV
